Sensor Name,Date,Value,Formatted Value,Signal Strength,Voltage
Temperature - 888581,06/11/2022 15:33,21.9,21.9° C,100,2.66
Temperature - 888581,06/11/2022 14:33,22,22° C,98,2.66
Temperature - 888581,06/11/2022 13:33,22.1,22.1° C,100,2.67
Temperature - 888581,06/11/2022 12:33,22,22° C,99,2.66
Temperature - 888581,06/11/2022 11:33,22,22° C,100,2.66
Temperature - 888581,06/11/2022 10:33,21.9,21.9° C,99,2.66
Temperature - 888581,06/11/2022 09:33,21.9,21.9° C,100,2.66
Temperature - 888581,06/11/2022 08:33,22,22° C,99,2.66
Temperature - 888581,06/11/2022 07:33,21.9,21.9° C,99,2.65
Temperature - 888581,06/11/2022 06:33,21.8,21.8° C,98,2.66
Temperature - 888581,06/11/2022 05:33,21.9,21.9° C,100,2.66
Temperature - 888581,06/11/2022 04:33,21.8,21.8° C,100,2.66
Temperature - 888581,06/11/2022 03:33,21.8,21.8° C,99,2.66
Temperature - 888581,06/11/2022 02:33,21.8,21.8° C,98,2.66
Temperature - 888581,06/11/2022 01:33,21.9,21.9° C,98,2.66
Temperature - 888581,06/11/2022 00:33,22,22° C,98,2.66
Temperature - 888581,06/10/2022 23:33,21.9,21.9° C,99,2.66
Temperature - 888581,06/10/2022 22:33,21.8,21.8° C,100,2.67
Temperature - 888581,06/10/2022 21:33,22.2,22.2° C,99,2.67
Temperature - 888581,06/10/2022 20:33,22.2,22.2° C,99,2.66
Temperature - 888581,06/10/2022 19:33,22,22° C,98,2.66
Temperature - 888581,06/10/2022 18:33,21.9,21.9° C,98,2.66
Temperature - 888581,06/10/2022 17:33,21.8,21.8° C,98,2.66
Temperature - 888581,06/10/2022 16:33,21.8,21.8° C,99,2.66
Temperature - 888581,06/10/2022 15:33,21.9,21.9° C,97,2.66
Temperature - 888581,06/10/2022 14:33,22.1,22.1° C,98,2.66
Temperature - 888581,06/10/2022 13:33,22.1,22.1° C,100,2.67
Temperature - 888581,06/10/2022 12:33,22.3,22.3° C,100,2.69
Temperature - 888581,06/10/2022 11:33,21.8,21.8° C,89,2.69
Temperature - 888581,06/10/2022 10:33,22,22° C,95,2.69
Temperature - 888581,06/10/2022 09:33,22,22° C,97,2.68
Temperature - 888581,06/10/2022 08:33,22,22° C,96,2.69
Temperature - 888581,06/10/2022 07:33,22,22° C,98,2.67
Temperature - 888581,06/10/2022 06:33,21.9,21.9° C,96,2.68
Temperature - 888581,06/10/2022 05:33,21.8,21.8° C,96,2.69
Temperature - 888581,06/10/2022 04:33,21.8,21.8° C,96,2.69
Temperature - 888581,06/10/2022 03:33,21.9,21.9° C,94,2.69
Temperature - 888581,06/10/2022 02:33,21.8,21.8° C,94,2.69
Temperature - 888581,06/10/2022 01:33,21.9,21.9° C,94,2.69
Temperature - 888581,06/10/2022 00:33,21.8,21.8° C,95,2.68
Temperature - 888581,06/09/2022 23:33,21.7,21.7° C,96,2.69
Temperature - 888581,06/09/2022 22:33,21.7,21.7° C,95,2.69
Temperature - 888581,06/09/2022 21:33,22.1,22.1° C,96,2.69
Temperature - 888581,06/09/2022 20:33,22.1,22.1° C,98,2.69
Temperature - 888581,06/09/2022 19:33,22,22° C,94,2.67
Temperature - 888581,06/09/2022 18:33,21.7,21.7° C,91,2.68
Temperature - 888581,06/09/2022 17:33,21.9,21.9° C,93,2.69
Temperature - 888581,06/09/2022 16:33,21.9,21.9° C,96,2.69
Temperature - 888581,06/09/2022 15:33,21.8,21.8° C,86,2.68
Temperature - 888581,06/09/2022 14:33,21.7,21.7° C,82,2.68
Temperature - 888581,06/09/2022 13:33,21.8,21.8° C,97,2.69
Temperature - 888581,06/09/2022 12:33,21.8,21.8° C,87,2.68
Temperature - 888581,06/09/2022 11:33,21.6,21.6° C,94,2.68
Temperature - 888581,06/09/2022 10:33,21.6,21.6° C,100,2.68
Temperature - 888581,06/09/2022 09:33,21.6,21.6° C,87,2.68
Temperature - 888581,06/09/2022 08:33,21.6,21.6° C,96,2.68
Temperature - 888581,06/09/2022 07:33,21.5,21.5° C,89,2.67
Temperature - 888581,06/09/2022 06:33,21.4,21.4° C,86,2.68
Temperature - 888581,06/09/2022 05:33,21,21° C,89,2.68
Temperature - 888581,06/09/2022 04:33,21.1,21.1° C,88,2.68
Temperature - 888581,06/09/2022 03:33,21.2,21.2° C,86,2.68
Temperature - 888581,06/09/2022 02:33,21.2,21.2° C,90,2.68
Temperature - 888581,06/09/2022 01:33,21.3,21.3° C,91,2.68
Temperature - 888581,06/09/2022 00:33,21.4,21.4° C,86,2.68
Temperature - 888581,06/08/2022 23:33,21.5,21.5° C,92,2.68
Temperature - 888581,06/08/2022 22:33,21.5,21.5° C,88,2.68
Temperature - 888581,06/08/2022 21:33,21.7,21.7° C,87,2.69
Temperature - 888581,06/08/2022 20:33,21.8,21.8° C,90,2.68
Temperature - 888581,06/08/2022 19:33,21.9,21.9° C,89,2.67
Temperature - 888581,06/08/2022 18:33,21.9,21.9° C,92,2.69
Temperature - 888581,06/08/2022 17:33,21.9,21.9° C,95,2.69
Temperature - 888581,06/08/2022 16:33,22.1,22.1° C,93,2.69
Temperature - 888581,06/08/2022 15:33,22.1,22.1° C,94,2.69
Temperature - 888581,06/08/2022 14:33,22.2,22.2° C,86,2.69
Temperature - 888581,06/08/2022 13:33,22.1,22.1° C,92,2.64
Temperature - 888581,06/08/2022 12:33,22,22° C,90,2.64
Temperature - 888581,06/08/2022 11:33,22,22° C,95,2.64
Temperature - 888581,06/08/2022 10:33,22.1,22.1° C,94,2.64
Temperature - 888581,06/08/2022 09:33,22,22° C,85,2.64
Temperature - 888581,06/08/2022 08:33,21.8,21.8° C,83,2.64
Temperature - 888581,06/08/2022 07:33,21.8,21.8° C,72,2.63
Temperature - 888581,06/08/2022 06:33,21.9,21.9° C,86,2.64
Temperature - 888581,06/08/2022 05:33,21.7,21.7° C,90,2.64
Temperature - 888581,06/08/2022 04:33,21.8,21.8° C,91,2.64
Temperature - 888581,06/08/2022 03:33,21.7,21.7° C,89,2.64
Temperature - 888581,06/08/2022 02:33,21.8,21.8° C,88,2.64
Temperature - 888581,06/08/2022 01:33,21.8,21.8° C,89,2.64
Temperature - 888581,06/08/2022 00:33,21.9,21.9° C,89,2.64
Temperature - 888581,06/07/2022 23:33,21.9,21.9° C,90,2.64
Temperature - 888581,06/07/2022 22:33,21.9,21.9° C,91,2.64
Temperature - 888581,06/07/2022 21:33,21.9,21.9° C,90,2.64
Temperature - 888581,06/07/2022 20:33,22,22° C,86,2.64
Temperature - 888581,06/07/2022 19:33,22,22° C,88,2.63
Temperature - 888581,06/07/2022 18:33,21.9,21.9° C,87,2.64
Temperature - 888581,06/07/2022 17:33,22,22° C,83,2.64
Temperature - 888581,06/07/2022 16:33,22,22° C,84,2.64
Temperature - 888581,06/07/2022 15:33,22.6,22.6° C,90,2.63
Temperature - 888581,06/07/2022 14:33,21.6,21.6° C,90,2.63
Temperature - 888581,06/07/2022 13:33,21.5,21.5° C,99,2.62
Temperature - 888581,06/07/2022 12:33,21.5,21.5° C,90,2.62
Temperature - 888581,06/07/2022 11:33,21.5,21.5° C,94,2.62
Temperature - 888581,06/07/2022 10:33,21.2,21.2° C,93,2.62
Temperature - 888581,06/07/2022 09:33,21.1,21.1° C,92,2.62
Temperature - 888581,06/07/2022 08:33,21,21° C,92,2.62
Temperature - 888581,06/07/2022 07:33,21,21° C,92,2.61
Temperature - 888581,06/07/2022 06:33,20.9,20.9° C,94,2.62
Temperature - 888581,06/07/2022 05:33,20.8,20.8° C,94,2.62
Temperature - 888581,06/07/2022 04:33,20.9,20.9° C,94,2.62
Temperature - 888581,06/07/2022 03:33,20.9,20.9° C,94,2.62
Temperature - 888581,06/07/2022 02:33,20.9,20.9° C,93,2.62
Temperature - 888581,06/07/2022 01:33,20.9,20.9° C,91,2.62
Temperature - 888581,06/07/2022 00:33,21,21° C,92,2.62
Temperature - 888581,06/06/2022 23:33,21,21° C,92,2.62
Temperature - 888581,06/06/2022 22:33,21.2,21.2° C,92,2.62
Temperature - 888581,06/06/2022 21:33,21.2,21.2° C,94,2.62
Temperature - 888581,06/06/2022 20:33,21.2,21.2° C,94,2.62
Temperature - 888581,06/06/2022 19:33,21.3,21.3° C,91,2.61
Temperature - 888581,06/06/2022 18:33,21.2,21.2° C,90,2.62
Temperature - 888581,06/06/2022 17:33,21.2,21.2° C,93,2.62
Temperature - 888581,06/06/2022 16:33,21.2,21.2° C,94,2.62
Temperature - 888581,06/06/2022 15:33,21.2,21.2° C,91,2.62
Temperature - 888581,06/06/2022 14:33,21.1,21.1° C,94,2.62
Temperature - 888581,06/06/2022 13:33,21.4,21.4° C,89,2.62
Temperature - 888581,06/06/2022 12:33,21.2,21.2° C,90,2.62
Temperature - 888581,06/06/2022 11:33,21.2,21.2° C,93,2.62
Temperature - 888581,06/06/2022 10:33,21,21° C,93,2.62
Temperature - 888581,06/06/2022 09:33,21,21° C,93,2.62
Temperature - 888581,06/06/2022 08:33,20.9,20.9° C,87,2.62
Temperature - 888581,06/06/2022 07:33,20.9,20.9° C,89,2.6
Temperature - 888581,06/06/2022 06:33,20.8,20.8° C,90,2.62
Temperature - 888581,06/06/2022 05:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/06/2022 04:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/06/2022 03:33,20.7,20.7° C,89,2.62
Temperature - 888581,06/06/2022 02:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/06/2022 01:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/06/2022 00:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/05/2022 23:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/05/2022 22:33,20.7,20.7° C,89,2.62
Temperature - 888581,06/05/2022 21:33,20.7,20.7° C,91,2.62
Temperature - 888581,06/05/2022 20:33,20.6,20.6° C,90,2.62
Temperature - 888581,06/05/2022 19:33,20.6,20.6° C,90,2.6
Temperature - 888581,06/05/2022 18:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/05/2022 17:33,20.6,20.6° C,89,2.62
Temperature - 888581,06/05/2022 16:33,20.6,20.6° C,89,2.62
Temperature - 888581,06/05/2022 15:33,20.6,20.6° C,90,2.62
Temperature - 888581,06/05/2022 14:33,20.6,20.6° C,90,2.62
Temperature - 888581,06/05/2022 13:33,20.7,20.7° C,89,2.62
Temperature - 888581,06/05/2022 12:33,20.6,20.6° C,90,2.62
Temperature - 888581,06/05/2022 11:33,20.6,20.6° C,90,2.62
Temperature - 888581,06/05/2022 10:33,20.6,20.6° C,89,2.62
Temperature - 888581,06/05/2022 09:33,20.6,20.6° C,90,2.62
Temperature - 888581,06/05/2022 08:33,20.7,20.7° C,89,2.62
Temperature - 888581,06/05/2022 07:33,20.6,20.6° C,88,2.6
Temperature - 888581,06/05/2022 06:33,20.6,20.6° C,88,2.62
Temperature - 888581,06/05/2022 05:33,20.6,20.6° C,90,2.62
Temperature - 888581,06/05/2022 04:33,20.6,20.6° C,90,2.62
Temperature - 888581,06/05/2022 03:33,20.6,20.6° C,90,2.62
Temperature - 888581,06/05/2022 02:33,20.6,20.6° C,89,2.62
Temperature - 888581,06/05/2022 01:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/05/2022 00:33,20.6,20.6° C,88,2.62
Temperature - 888581,06/04/2022 23:33,20.7,20.7° C,88,2.62
Temperature - 888581,06/04/2022 22:33,20.8,20.8° C,90,2.62
Temperature - 888581,06/04/2022 21:33,20.8,20.8° C,88,2.62
Temperature - 888581,06/04/2022 20:33,20.7,20.7° C,89,2.62
Temperature - 888581,06/04/2022 19:33,20.9,20.9° C,89,2.61
Temperature - 888581,06/04/2022 18:33,21,21° C,90,2.62
Temperature - 888581,06/04/2022 17:33,21.1,21.1° C,90,2.62
Temperature - 888581,06/04/2022 16:33,21.1,21.1° C,89,2.62
Temperature - 888581,06/04/2022 15:33,21.1,21.1° C,89,2.62
Temperature - 888581,06/04/2022 14:33,21.1,21.1° C,89,2.62
Temperature - 888581,06/04/2022 13:33,21,21° C,89,2.62
Temperature - 888581,06/04/2022 12:33,21.1,21.1° C,90,2.62
Temperature - 888581,06/04/2022 11:33,21.1,21.1° C,90,2.62
Temperature - 888581,06/04/2022 10:33,20.9,20.9° C,89,2.62
Temperature - 888581,06/04/2022 09:33,20.9,20.9° C,89,2.62
Temperature - 888581,06/04/2022 08:33,20.8,20.8° C,88,2.62
Temperature - 888581,06/04/2022 07:33,20.6,20.6° C,89,2.61
Temperature - 888581,06/04/2022 06:33,20.6,20.6° C,89,2.62
Temperature - 888581,06/04/2022 05:33,20.6,20.6° C,90,2.62
Temperature - 888581,06/04/2022 04:33,20.6,20.6° C,90,2.62
Temperature - 888581,06/04/2022 03:33,20.6,20.6° C,90,2.62
Temperature - 888581,06/04/2022 02:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/04/2022 01:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/04/2022 00:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/03/2022 23:33,20.8,20.8° C,90,2.62
Temperature - 888581,06/03/2022 22:33,20.9,20.9° C,90,2.62
Temperature - 888581,06/03/2022 21:33,20.9,20.9° C,89,2.62
Temperature - 888581,06/03/2022 20:33,20.9,20.9° C,89,2.62
Temperature - 888581,06/03/2022 19:33,20.9,20.9° C,90,2.61
Temperature - 888581,06/03/2022 18:33,20.9,20.9° C,90,2.62
Temperature - 888581,06/03/2022 17:33,20.8,20.8° C,89,2.62
Temperature - 888581,06/03/2022 16:33,20.8,20.8° C,89,2.62
Temperature - 888581,06/03/2022 15:33,20.7,20.7° C,89,2.62
Temperature - 888581,06/03/2022 14:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/03/2022 13:33,20.7,20.7° C,89,2.62
Temperature - 888581,06/03/2022 12:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/03/2022 11:33,20.7,20.7° C,89,2.62
Temperature - 888581,06/03/2022 10:33,20.6,20.6° C,90,2.62
Temperature - 888581,06/03/2022 09:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/03/2022 08:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/03/2022 07:33,20.6,20.6° C,90,2.61
Temperature - 888581,06/03/2022 06:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/03/2022 05:33,20.6,20.6° C,89,2.62
Temperature - 888581,06/03/2022 04:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/03/2022 03:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/03/2022 02:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/03/2022 01:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/03/2022 00:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/02/2022 23:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/02/2022 22:33,20.7,20.7° C,89,2.62
Temperature - 888581,06/02/2022 21:33,20.7,20.7° C,88,2.62
Temperature - 888581,06/02/2022 20:33,20.7,20.7° C,89,2.62
Temperature - 888581,06/02/2022 19:33,20.7,20.7° C,89,2.61
Temperature - 888581,06/02/2022 18:33,20.7,20.7° C,89,2.62
Temperature - 888581,06/02/2022 17:33,20.7,20.7° C,89,2.62
Temperature - 888581,06/02/2022 16:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/02/2022 15:33,20.8,20.8° C,89,2.62
Temperature - 888581,06/02/2022 14:33,20.8,20.8° C,90,2.62
Temperature - 888581,06/02/2022 13:33,20.8,20.8° C,90,2.62
Temperature - 888581,06/02/2022 12:33,20.8,20.8° C,90,2.62
Temperature - 888581,06/02/2022 11:33,20.8,20.8° C,89,2.62
Temperature - 888581,06/02/2022 10:33,20.9,20.9° C,90,2.62
Temperature - 888581,06/02/2022 09:33,20.8,20.8° C,90,2.62
Temperature - 888581,06/02/2022 08:33,20.8,20.8° C,90,2.62
Temperature - 888581,06/02/2022 07:33,20.8,20.8° C,90,2.61
Temperature - 888581,06/02/2022 06:33,20.8,20.8° C,89,2.62
Temperature - 888581,06/02/2022 05:33,20.8,20.8° C,89,2.62
Temperature - 888581,06/02/2022 04:33,20.7,20.7° C,88,2.62
Temperature - 888581,06/02/2022 03:33,20.8,20.8° C,89,2.62
Temperature - 888581,06/02/2022 02:33,20.6,20.6° C,90,2.62
Temperature - 888581,06/02/2022 01:33,20.6,20.6° C,90,2.62
Temperature - 888581,06/02/2022 00:33,20.7,20.7° C,90,2.62
Temperature - 888581,06/01/2022 23:33,20.9,20.9° C,90,2.62
Temperature - 888581,06/01/2022 22:33,20.8,20.8° C,89,2.62
Temperature - 888581,06/01/2022 21:33,20.7,20.7° C,87,2.62
Temperature - 888581,06/01/2022 20:33,20.7,20.7° C,86,2.62
Temperature - 888581,06/01/2022 19:33,20.7,20.7° C,87,2.61
Temperature - 888581,06/01/2022 18:33,20.8,20.8° C,84,2.62
Temperature - 888581,06/01/2022 17:33,20.9,20.9° C,76,2.62
Temperature - 888581,06/01/2022 16:33,21.1,21.1° C,90,2.62
Temperature - 888581,06/01/2022 15:33,21,21° C,83,2.62
Temperature - 888581,06/01/2022 14:33,21.2,21.2° C,90,2.63
Temperature - 888581,06/01/2022 13:33,21.3,21.3° C,86,2.63
Temperature - 888581,06/01/2022 12:33,21.4,21.4° C,95,2.63
Temperature - 888581,06/01/2022 11:33,21.4,21.4° C,92,2.63
Temperature - 888581,06/01/2022 10:33,21.3,21.3° C,81,2.62
Temperature - 888581,06/01/2022 09:33,21,21° C,84,2.62
Temperature - 888581,06/01/2022 08:33,20.9,20.9° C,88,2.62
Temperature - 888581,06/01/2022 07:33,21,21° C,87,2.61
Temperature - 888581,06/01/2022 06:33,21.1,21.1° C,97,2.62
Temperature - 888581,06/01/2022 05:33,20.9,20.9° C,98,2.62
Temperature - 888581,06/01/2022 04:33,20.9,20.9° C,98,2.62
Temperature - 888581,06/01/2022 03:33,20.9,20.9° C,97,2.62
Temperature - 888581,06/01/2022 02:33,20.9,20.9° C,98,2.62
Temperature - 888581,06/01/2022 01:33,20.9,20.9° C,98,2.63
Temperature - 888581,06/01/2022 00:33,21.2,21.2° C,96,2.62
Temperature - 888581,05/31/2022 11:33 PM,21.1,21.1° C,96,2.63
Temperature - 888581,05/31/2022 10:33 PM,21.2,21.2° C,96,2.63
Temperature - 888581,05/31/2022 9:33 PM,21.2,21.2° C,96,2.63
Temperature - 888581,05/31/2022 8:33 PM,21.3,21.3° C,97,2.63
Temperature - 888581,05/31/2022 7:33 PM,21.3,21.3° C,95,2.61
Temperature - 888581,05/31/2022 6:33 PM,21.3,21.3° C,93,2.62
Temperature - 888581,05/31/2022 5:33 PM,21.3,21.3° C,93,2.63
Temperature - 888581,05/31/2022 4:33 PM,21.2,21.2° C,95,2.62
Temperature - 888581,05/31/2022 3:33 PM,21.2,21.2° C,96,2.62
Temperature - 888581,05/31/2022 2:33 PM,21.3,21.3° C,98,2.62
Temperature - 888581,05/31/2022 1:33 PM,21.2,21.2° C,95,2.62
Temperature - 888581,05/31/2022 12:33 PM,21.2,21.2° C,93,2.62
Temperature - 888581,05/31/2022 11:33 AM,21.2,21.2° C,95,2.62
Temperature - 888581,05/31/2022 10:33 AM,21.2,21.2° C,90,2.62
Temperature - 888581,05/31/2022 9:33 AM,21.1,21.1° C,90,2.62
Temperature - 888581,05/31/2022 8:33 AM,21.1,21.1° C,91,2.62
Temperature - 888581,05/31/2022 7:33 AM,21.1,21.1° C,92,2.61
Temperature - 888581,05/31/2022 6:33 AM,21.1,21.1° C,89,2.62
Temperature - 888581,05/31/2022 5:33 AM,21,21° C,89,2.62
Temperature - 888581,05/31/2022 4:33 AM,20.8,20.8° C,89,2.62
Temperature - 888581,05/31/2022 3:33 AM,20.9,20.9° C,89,2.62
Temperature - 888581,05/31/2022 2:33 AM,21,21° C,89,2.62
Temperature - 888581,05/31/2022 1:33 AM,21.1,21.1° C,89,2.62
Temperature - 888581,05/31/2022 12:33 AM,21.2,21.2° C,88,2.62
Temperature - 888581,05/30/2022 11:33 PM,21.2,21.2° C,89,2.63
Temperature - 888581,05/30/2022 10:33 PM,21.5,21.5° C,88,2.63
Temperature - 888581,05/30/2022 9:33 PM,21.5,21.5° C,87,2.63
Temperature - 888581,05/30/2022 8:33 PM,21.4,21.4° C,93,2.63
Temperature - 888581,05/30/2022 7:33 PM,21.4,21.4° C,90,2.61
Temperature - 888581,05/30/2022 6:33 PM,21.3,21.3° C,96,2.62
Temperature - 888581,05/30/2022 5:33 PM,21.4,21.4° C,91,2.62
Temperature - 888581,05/30/2022 4:33 PM,21.3,21.3° C,83,2.62
Temperature - 888581,05/30/2022 3:33 PM,21.3,21.3° C,89,2.62
Temperature - 888581,05/30/2022 2:33 PM,21.3,21.3° C,92,2.62
Temperature - 888581,05/30/2022 1:33 PM,21.2,21.2° C,93,2.63
Temperature - 888581,05/30/2022 12:33 PM,21.3,21.3° C,96,2.62
Temperature - 888581,05/30/2022 11:33 AM,21.2,21.2° C,96,2.62
Temperature - 888581,05/30/2022 10:33 AM,21,21° C,96,2.62
Temperature - 888581,05/30/2022 9:33 AM,21.1,21.1° C,99,2.62
Temperature - 888581,05/30/2022 8:33 AM,21,21° C,99,2.62
Temperature - 888581,05/30/2022 7:33 AM,21,21° C,99,2.61
Temperature - 888581,05/30/2022 6:33 AM,20.8,20.8° C,99,2.62
Temperature - 888581,05/30/2022 5:33 AM,20.7,20.7° C,98,2.62
Temperature - 888581,05/30/2022 4:33 AM,20.8,20.8° C,98,2.62
Temperature - 888581,05/30/2022 3:33 AM,20.8,20.8° C,98,2.62
Temperature - 888581,05/30/2022 2:33 AM,20.8,20.8° C,98,2.62
Temperature - 888581,05/30/2022 1:33 AM,20.9,20.9° C,98,2.62
Temperature - 888581,05/30/2022 12:33 AM,20.9,20.9° C,98,2.62
Temperature - 888581,05/29/2022 11:33 PM,21,21° C,98,2.62
Temperature - 888581,05/29/2022 10:33 PM,21,21° C,98,2.62
Temperature - 888581,05/29/2022 9:33 PM,20.9,20.9° C,98,2.62
Temperature - 888581,05/29/2022 8:33 PM,20.8,20.8° C,98,2.62
Temperature - 888581,05/29/2022 7:33 PM,20.7,20.7° C,98,2.61
Temperature - 888581,05/29/2022 6:33 PM,20.8,20.8° C,98,2.62
Temperature - 888581,05/29/2022 5:33 PM,20.8,20.8° C,98,2.62
Temperature - 888581,05/29/2022 4:33 PM,20.8,20.8° C,98,2.62
Temperature - 888581,05/29/2022 3:33 PM,20.8,20.8° C,97,2.62
Temperature - 888581,05/29/2022 2:33 PM,20.9,20.9° C,98,2.62
Temperature - 888581,05/29/2022 1:33 PM,20.9,20.9° C,98,2.62
Temperature - 888581,05/29/2022 12:33 PM,20.8,20.8° C,97,2.62
Temperature - 888581,05/29/2022 11:33 AM,21,21° C,97,2.62
Temperature - 888581,05/29/2022 10:33 AM,20.8,20.8° C,97,2.62
Temperature - 888581,05/29/2022 9:33 AM,20.7,20.7° C,97,2.62
Temperature - 888581,05/29/2022 8:33 AM,20.7,20.7° C,97,2.62
Temperature - 888581,05/29/2022 7:33 AM,20.8,20.8° C,97,2.61
Temperature - 888581,05/29/2022 6:33 AM,20.7,20.7° C,96,2.62
Temperature - 888581,05/29/2022 5:33 AM,20.7,20.7° C,97,2.62
Temperature - 888581,05/29/2022 4:33 AM,20.7,20.7° C,97,2.62
Temperature - 888581,05/29/2022 3:33 AM,20.7,20.7° C,97,2.62
Temperature - 888581,05/29/2022 2:33 AM,20.7,20.7° C,97,2.62
Temperature - 888581,05/29/2022 1:33 AM,20.8,20.8° C,97,2.62
Temperature - 888581,05/29/2022 12:33 AM,20.9,20.9° C,96,2.62
Temperature - 888581,05/28/2022 11:33 PM,20.9,20.9° C,97,2.62
Temperature - 888581,05/28/2022 10:33 PM,21,21° C,97,2.62
Temperature - 888581,05/28/2022 9:33 PM,21.1,21.1° C,96,2.62
Temperature - 888581,05/28/2022 8:33 PM,21,21° C,96,2.62
Temperature - 888581,05/28/2022 7:33 PM,21.1,21.1° C,96,2.61
Temperature - 888581,05/28/2022 6:33 PM,21.1,21.1° C,97,2.62
Temperature - 888581,05/28/2022 5:33 PM,21.1,21.1° C,97,2.62
Temperature - 888581,05/28/2022 4:33 PM,21.1,21.1° C,97,2.62
Temperature - 888581,05/28/2022 3:33 PM,21.2,21.2° C,97,2.62
Temperature - 888581,05/28/2022 2:33 PM,21,21° C,97,2.62
Temperature - 888581,05/28/2022 1:33 PM,21,21° C,96,2.62
Temperature - 888581,05/28/2022 12:33 PM,20.9,20.9° C,96,2.62
Temperature - 888581,05/28/2022 11:33 AM,21,21° C,96,2.62
Temperature - 888581,05/28/2022 10:33 AM,20.9,20.9° C,96,2.62
Temperature - 888581,05/28/2022 9:33 AM,20.9,20.9° C,96,2.62
Temperature - 888581,05/28/2022 8:33 AM,20.8,20.8° C,97,2.62
Temperature - 888581,05/28/2022 7:33 AM,20.7,20.7° C,97,2.61
Temperature - 888581,05/28/2022 6:33 AM,20.8,20.8° C,96,2.62
Temperature - 888581,05/28/2022 5:33 AM,20.9,20.9° C,96,2.62
Temperature - 888581,05/28/2022 4:33 AM,20.8,20.8° C,96,2.62
Temperature - 888581,05/28/2022 3:33 AM,20.8,20.8° C,96,2.62
Temperature - 888581,05/28/2022 2:33 AM,20.8,20.8° C,96,2.62
Temperature - 888581,05/28/2022 1:33 AM,20.8,20.8° C,96,2.62
Temperature - 888581,05/28/2022 12:33 AM,20.8,20.8° C,96,2.62
Temperature - 888581,05/27/2022 11:33 PM,20.9,20.9° C,96,2.62
Temperature - 888581,05/27/2022 10:33 PM,21,21° C,96,2.62
Temperature - 888581,05/27/2022 9:33 PM,21.1,21.1° C,96,2.62
Temperature - 888581,05/27/2022 8:33 PM,21.1,21.1° C,96,2.62
Temperature - 888581,05/27/2022 7:33 PM,21,21° C,96,2.61
Temperature - 888581,05/27/2022 6:33 PM,21.1,21.1° C,97,2.62
Temperature - 888581,05/27/2022 5:33 PM,21,21° C,96,2.62
Temperature - 888581,05/27/2022 4:33 PM,21,21° C,96,2.62
Temperature - 888581,05/27/2022 3:33 PM,20.9,20.9° C,96,2.62
Temperature - 888581,05/27/2022 2:33 PM,21,21° C,97,2.62
Temperature - 888581,05/27/2022 1:33 PM,21,21° C,98,2.62
Temperature - 888581,05/27/2022 12:33 PM,21,21° C,96,2.62
Temperature - 888581,05/27/2022 11:33 AM,21.1,21.1° C,96,2.62
Temperature - 888581,05/27/2022 10:33 AM,21.2,21.2° C,99,2.62
Temperature - 888581,05/27/2022 9:33 AM,21.1,21.1° C,98,2.62
Temperature - 888581,05/27/2022 8:33 AM,20.9,20.9° C,96,2.62
Temperature - 888581,05/27/2022 7:33 AM,21,21° C,96,2.61
Temperature - 888581,05/27/2022 6:33 AM,21,21° C,94,2.62
Temperature - 888581,05/27/2022 5:33 AM,20.9,20.9° C,96,2.62
Temperature - 888581,05/27/2022 4:33 AM,21,21° C,96,2.62
Temperature - 888581,05/27/2022 3:33 AM,21,21° C,95,2.62
Temperature - 888581,05/27/2022 2:33 AM,21.1,21.1° C,96,2.62
Temperature - 888581,05/27/2022 1:33 AM,21.2,21.2° C,95,2.62
Temperature - 888581,05/27/2022 12:33 AM,21.2,21.2° C,96,2.62
Temperature - 888581,05/26/2022 11:33 PM,21.2,21.2° C,96,2.63
Temperature - 888581,05/26/2022 10:33 PM,21.3,21.3° C,96,2.62
Temperature - 888581,05/26/2022 9:33 PM,21.3,21.3° C,96,2.62
Temperature - 888581,05/26/2022 8:33 PM,21.2,21.2° C,96,2.62
Temperature - 888581,05/26/2022 7:33 PM,21.3,21.3° C,95,2.62
Temperature - 888581,05/26/2022 6:33 PM,21.5,21.5° C,95,2.63
Temperature - 888581,05/26/2022 5:33 PM,21.6,21.6° C,96,2.63
